barcode	x	y
cell_13191	8744.067961038281	6688.713268687289
cell_13192	7073.6861367775	7416.9591518476045
cell_13193	7872.613467510783	6842.514662414882
cell_13194	7321.093068210617	7471.99422188432
cell_13195	7311.147364872186	5253.253140273797
cell_13196	8916.86463324048	5733.108490147529
cell_13197	7431.439623849697	6451.919897706449
cell_13198	6985.3703406472405	7599.605008494425
cell_13199	9438.190167628909	7570.980915521932
cell_13200	8830.836400528606	5615.9908753189075
cell_13201	8959.64525689697	5739.005555262433
cell_13202	9446.144101522083	7859.366852537664
cell_13203	8041.276892096066	5986.558615957254
cell_13204	9634.268569745971	5969.240610547272
cell_13205	7990.390318127363	7028.660190230936
cell_13207	8219.25679730299	7604.894590871441
cell_13208	6931.5623887056945	7446.117396306876
cell_13209	8290.146538886462	5901.764366280413
cell_13210	8557.712106489485	5358.9433596100425
cell_13211	8271.103450982302	6035.913306414342
cell_13212	9160.468760392456	5018.6909988717125
cell_13213	7451.834491958741	6099.366183812611
cell_13214	7648.4407401183025	6234.885099090703
cell_13215	7659.35499523114	6123.306092069204
cell_13216	8555.864047591984	7273.10131715819
cell_13217	8621.183208076345	7217.088177799408
cell_13218	8258.042031225848	6790.9174337528775
cell_13219	8464.454980336586	5357.700197960947
cell_13220	6994.360624657891	7315.943437232778
cell_13221	6907.35709311336	6106.35931633546
cell_13222	8854.793404708302	7045.463175431819
cell_13223	7742.904168972906	6456.388140389719
cell_13224	7670.61065963237	6377.962222745003
cell_13226	7370.1160642570285	7403.067113229035
cell_13227	7298.603318542379	7277.865435343769
cell_13228	6942.709570163908	7875.285606331309
cell_13229	8168.084974484842	5685.339835538174
cell_13230	8821.68545584883	7620.947747805796
cell_13231	8301.209906300834	6211.71974311186
cell_13232	7515.406183544593	4884.517751104324
cell_13233	7524.09084657659	6216.791780096717
cell_13234	8176.120344618667	5861.995563931611
cell_13235	8165.950669703292	5640.6288455515005
cell_13236	8551.973572749233	5510.299520563223
cell_13237	7996.9884008908875	6703.7390193039755
cell_13238	9333.176261126637	5971.214359535091
cell_13239	8601.595643677003	5976.48309697521
cell_13240	8425.92315558429	5345.57279940561
cell_13241	7227.605334919794	5688.713903699509
cell_13242	9017.82119198721	6073.569548099312
cell_13243	8297.35936510917	6831.487481367587
cell_13244	9317.990342070034	6167.612015958573
cell_13245	8745.15780780529	5441.765536536888
cell_13246	8144.764031818033	5882.382399829078
cell_13247	7385.787864506433	7533.241292749146
cell_13248	7344.31118064749	7145.063236012793
cell_13249	7646.650209107155	7188.510196714786
cell_13250	6989.298766871223	6423.506366178061
cell_13251	9629.524584765893	7943.185194071779
cell_13252	8092.633557829745	7122.89245054437
cell_13253	8743.244541167136	4985.641939204278
cell_13254	7896.840871018476	6172.348435627438
cell_13255	8024.328982807087	7960.847275758171
cell_13256	7270.663895201583	6139.939163052836
cell_13257	9566.39787206125	6405.336958764888
cell_13258	7379.311470272607	7671.611899213241
cell_13259	8347.8873131968	5978.449193974425
cell_13260	9633.639764323698	7834.843784154122
cell_13261	7518.134442805196	5935.632153634655
cell_13262	9542.121260137452	6238.8703284247085
cell_13263	9561.93600279174	5030.205581207965
cell_13264	7603.159741421987	6970.993152823794
cell_13265	9297.984556162812	6089.879725612039
cell_13266	9291.848238805505	6679.060638666792
cell_13267	7804.033562581046	7327.440846445644
cell_13268	7952.339138518157	5931.197656997484
cell_13269	7711.911313799963	5958.928212897587
cell_13270	7079.531183727988	6533.526336961575
cell_13271	7743.383568950879	6953.156400577939
cell_13272	7977.550828198828	6117.119642663642
cell_13273	9086.314743292032	5341.685081674132
cell_13274	9062.099426643443	5357.094496654717
cell_13275	9468.261730331153	7768.383754645949
cell_13276	7356.96951633435	7492.512694481058
cell_13277	7713.945662593747	4975.983669969984
cell_13278	8259.157316008379	6665.802609926149
cell_13279	7317.707868995384	6926.517775550639
cell_13280	7643.540204218393	5461.19290965137
cell_13281	8213.716494691675	7106.042263542779
cell_13282	8483.776731259748	7115.892534177447
cell_13283	8217.095657207152	5688.110885453003
cell_13284	7699.52612186878	5932.757472162391
cell_13285	8646.465561897045	7230.732327445054
cell_13287	8166.2687383238745	6429.977276621569
cell_13288	6890.653948646887	7331.565418933252
cell_13289	9381.698070564824	6404.291468812364
cell_13290	7280.123968036063	6770.761248454181
cell_13291	7852.036302878554	6275.96478190352
cell_13292	8206.728987491904	7173.0535678893875
cell_13293	8794.694152615926	5360.500383174125
cell_13294	9049.47384602722	6017.705649958474
cell_13295	8796.117802434948	5035.3725708328875
cell_13296	6872.105735682553	6280.146620726715
cell_13297	8480.630929797848	5689.3444012724185
cell_13298	7034.685302113204	7428.803374031976
cell_13299	9591.404904069706	7629.850715584235
cell_13300	8610.091714036396	5487.19513819949
cell_13301	7567.021791613627	7079.689958160908
cell_13302	8737.98850466981	6311.1314831804275
cell_13303	9355.398316621751	5145.275358509256
cell_13304	9277.938433217556	6229.336242776298
cell_13305	7522.840800721961	5961.45732824678
cell_13306	7774.667179655723	6227.232760344812
cell_13307	8434.994795410461	5568.070389782646
cell_13308	9230.256964496504	5565.438662641121
cell_13309	9600.762186488844	4879.950329103479
cell_13310	8108.714523310995	5489.944697309109
cell_13311	7255.530938032804	6982.665506129108
cell_13312	7003.595843267383	6448.162515873993
cell_13313	8864.898949902703	4891.516589738173
cell_13314	8748.86953289414	7466.111037148872
cell_13315	7913.038163102182	6446.083800842765
cell_13316	9516.124910570843	5066.913816645405
cell_13317	8260.88861352827	6527.000220730294
cell_13318	7744.833621683965	4899.9294157419545
cell_13319	7256.755717192879	6670.469484431378
cell_13320	8257.45025007905	6170.450702329282
cell_13321	9446.11380649798	7125.575457840862
cell_13323	7921.601239563518	6822.030436746938
cell_13324	9474.656664087428	6536.907760750477
cell_13325	8981.982961772568	5591.848222724544
cell_13326	9252.827615999671	7296.739105279037
cell_13327	8964.578713447841	7069.601044375991
cell_13328	8232.900561331933	6155.165730303945
cell_13329	8018.849767893359	5660.769417105202
cell_13330	8887.94368391933	8011.270106066434
cell_13331	8335.065200545034	5700.320541416699
cell_13332	8235.274527736634	6113.857351298758
cell_13333	7276.919088827479	6915.907957702622
cell_13334	8906.825214407396	7187.159886103674
cell_13335	8399.49755288725	5502.002088894581
cell_13336	7519.590719870694	5070.209586954834
cell_13337	7781.055330884128	6470.7072047528245
cell_13338	7839.807871658511	6829.336358788908
cell_13339	7620.9432248951325	6264.603187177495
cell_13340	7846.257617374212	7925.381030158596
cell_13341	8078.255863199136	7777.406426680959
cell_13342	7806.137199016202	5780.427677520132
cell_13343	8401.953145330155	6132.197813300966
cell_13344	9356.20336393728	6476.553744832226
cell_13345	8961.687243481574	5370.546006840492
cell_13346	8097.591863159812	7506.382498594053
cell_13347	7402.453368196616	6136.008354222489
cell_13348	7180.9365668304645	6778.997520894944
cell_13349	8723.768265576879	6037.4287896940605
cell_13350	9218.22569232305	5042.100653555623
cell_13351	8293.415831480057	6134.993461226695
cell_13352	7378.500429705797	6809.69598763614
cell_13353	7783.29486085666	6743.023719448865
cell_13354	8327.185789375233	6295.890913767304
cell_13355	9235.182282801228	6229.682600817
cell_13356	9006.628211021258	5543.415529545679
cell_13357	8190.764616352271	7212.726687210752
cell_13358	7710.447203666991	6154.878475565399
cell_13359	8043.481145954122	5652.718384990219
cell_13360	9646.866560370898	5624.162628778407
cell_13361	8895.382691597257	6361.8686738058805
cell_13362	8212.406314199203	6966.059248020627
cell_13363	7344.867967498813	7443.371701639684
cell_13364	8979.295579000924	5385.242543971223
cell_13365	8076.230298915161	7520.547451381053
cell_13366	9083.676913037674	5740.894594553169
cell_13367	8299.740135209477	6081.185111077081
cell_13368	9483.612206681584	7629.806704463402
cell_13369	8622.560689454129	5748.9953428427725
cell_13370	9449.862403678766	7712.714946077628
cell_13371	6902.2130188613355	7893.879307710482
cell_13372	7293.715534453986	6151.933772518132
cell_13373	6918.134057681751	7464.251933536251
cell_13374	8100.695472492278	7701.393316974779
cell_13375	8895.452783731704	7549.05885944401
cell_13376	8700.8814992815	7080.543680342799
cell_13377	8524.453453704919	5583.985524795929
cell_13378	8278.31654488967	6134.638317584083
cell_13379	7710.049062672108	6257.2641028215685
cell_13380	8328.371717962093	5570.961311968041
cell_13381	7342.521835182639	7421.208080281767
cell_13382	8324.044380921354	6578.373514853723
cell_13383	9566.473208297493	5993.410628669732
cell_13384	8490.481848380668	6416.164936772786
cell_13385	7335.373153112831	4973.707733131158
cell_13386	8986.133773299098	4933.829576030726
cell_13387	9549.100161990102	7229.539993414098
cell_13388	7882.108665535505	6895.580676020018
cell_13389	8673.656005306208	6393.686608922654
cell_13390	7631.660032681704	4916.035123247482
cell_13391	8328.137491406638	6834.170799639942
cell_13392	7271.28664661166	5445.673906024405
cell_13393	8629.505775781312	5861.7720366366275
cell_13394	7763.195768616026	6096.193818748201
cell_13395	8409.531271794875	4869.292995169083
cell_13396	9069.94016711083	6491.863447936181
cell_13397	7226.192756819413	5846.13964600825
cell_13398	8352.093435804762	5888.8943680215425
cell_13399	7988.13177745964	4961.2606101299
cell_13400	9389.217338300034	6853.54138357662
cell_13401	8869.900412955514	7558.148774599387
cell_13402	7790.195416963158	7923.975069509065
cell_13403	7260.552877783766	7247.122768736002
cell_13404	8711.402114825978	5975.375259145036
cell_13405	8226.742255115101	5594.589867204999
cell_13406	7795.733388859813	6234.448924065354
cell_13407	8151.188345423551	6710.645679232568
cell_13408	9515.94803110451	5931.237339871223
cell_13409	8294.670292677976	5653.0094381946465
cell_13410	8344.523183907202	5538.652189658134
cell_13411	8048.871907818287	7894.966994320096
cell_13412	7173.786130331789	6310.097926965382
cell_13413	8745.461299773855	6090.938449508771
cell_13414	7081.909695238165	8074.122330255722
cell_13415	9014.017921905795	8046.207714750458
cell_13416	9184.099674620391	5673.944799242907
cell_13417	9246.01736102626	5790.929309037465
cell_13418	8491.002584185213	5553.048631030459
cell_13419	9412.293956318255	7790.977248049924
cell_13420	8122.598463465129	6069.6166368602
cell_13421	8277.444286380334	7175.401219026828
cell_13422	8456.563607609363	5517.490258869156
cell_13423	7444.706183576948	5081.708558968159
cell_13424	6863.4392646588385	6863.065455417943
cell_13425	7520.755367645992	5865.007245934813
cell_13426	6895.332667827049	6257.051587692114
cell_13427	8935.740603549857	5364.167100522991
cell_13428	7267.626028559664	7525.891305185447
cell_13429	7217.806665975312	7219.0078253216125
cell_13430	9022.677599328395	7774.711423236092
cell_13431	8625.333668393883	7094.833165803057
cell_13432	9324.332599605164	5833.863182959696
cell_13433	9688.577445907398	7291.161452589479
cell_13434	8840.309329680798	6153.444419009469
cell_13435	8586.08372388941	6979.252607163049
cell_13436	9379.051015381867	6167.093227696064
cell_13437	8094.574569733421	7153.002434459647
cell_13438	9204.824055104154	6034.913331035459
cell_13439	8131.808094133605	6762.664831739575
cell_13440	7260.958772062707	5346.808269365834
cell_13441	9387.485013455553	6505.823783404645
cell_13442	8410.652837020552	7536.141906839407
cell_13443	8776.047494620463	5994.093674324488
cell_13444	9523.586503744384	7739.178635213847
cell_13445	8768.019798737005	4984.511217274445
cell_13446	8823.182831229436	6420.489365525659
cell_13447	8521.065894237174	5960.111792215686
cell_13448	7160.611837643187	4954.074096126982
cell_13449	6974.733160761609	7423.636548599267
cell_13450	7937.688366749678	7022.719956737498
cell_13451	8472.302661957081	5642.190159215762
cell_13452	8339.552238190769	5274.9598832545735
cell_13453	7268.393179250643	6715.533333890395
cell_13454	9298.834065313256	4871.037781604858
cell_13455	9400.851400111927	7822.679703107827
cell_13456	8062.04251100896	5798.258198350033
cell_13457	9287.459306038643	6611.687464294737
cell_13458	8512.525954382707	6364.1126314982475
cell_13459	9548.83921220727	7528.048881891835
cell_13460	8541.092612356828	7047.335025440164
cell_13461	8326.621980721598	6338.483227429096
cell_13462	8303.34486114971	5932.402957077534
cell_13463	7930.395303707107	7178.074053981625
cell_13464	9203.351072260359	7933.072060202522
cell_13465	7146.225883704094	5250.5875240306605
cell_13466	8580.758771261208	6456.347595344678
cell_13467	8152.8088510760435	5411.860448138372
cell_13468	7565.941100654834	6705.4959983643985
cell_13469	8241.587167271273	7609.896805440948
cell_13470	8844.822361245022	5504.19823889342
cell_13471	8621.887087051222	6775.765428367798
cell_13472	8839.456414260567	6945.402122342128
cell_13473	8312.948185610643	6319.221641770958
cell_13474	7886.979770545541	6149.554682483933
cell_13475	7322.084326495246	6249.563538133204
cell_13476	9058.201072579863	6095.53323026052
cell_13477	7743.503042917767	5642.592181843038
cell_13478	7626.970018180421	6955.117730997532
cell_13479	8632.374240299201	6832.840868006853
cell_13480	9348.30298714295	6568.394418809332
cell_13481	9533.337588492468	7644.349541733537
cell_13482	8283.326036085491	6859.69309727712
cell_13483	8427.63171373741	6051.011185458167
cell_13484	8496.314997237665	5227.602244617905
cell_13485	8442.804518870866	6374.735127625285
cell_13486	7999.470821673643	5855.066830880721
cell_13487	9521.761020575863	5524.470537217987
cell_13488	8414.743479995224	4953.844729524862
cell_13489	9576.140846535516	4954.361495328459
cell_13490	7302.835941491343	5292.014712924004
cell_13491	8210.367425010712	7459.272274308331
cell_13492	7911.23990322004	6079.444393715329
cell_13493	7912.12560652945	7806.003592136726
cell_13494	9194.03923717725	5768.964850736888
cell_13495	8330.93713268704	5403.640897780953
cell_13496	8696.62853470108	5853.526441462641
cell_13497	7569.611737816118	4970.557583697728
cell_13498	9434.663059144374	7318.889307038577
cell_13499	8331.810779561125	6414.022129823044
cell_13500	8154.543254831599	5725.167342195977
cell_13501	9218.837001165815	6008.3517202861985
cell_13502	8744.557034973912	5410.947308325107
cell_13503	7652.682459743716	6675.135399055333
